stratum,corpus,policy,max_length,oracle_units,trained_units,unsupported_units,conditional_prevalence,ci_low,ci_high,affected_conversations,total_conversations,conversation_incidence,unsupported_target_tokens,unsupported_target_token_occurrences,effective_supervised_tokens,nominal_supervised_tokens,processed_objective_exposure,nominal_objective_exposure,target_retention,supervised_token_retention,row_supervision_retention,unique_token_coverage,unique_supervision_coverage,generated_examples
length_ge_10,toolace,bfd_split,512,637,631,254,0.40253565768621236,0.36261980830670926,0.4414976599063963,222,11300,0.019646017699115045,12934,12934,933988,935907,0.013848143659233309,0.013819749184480937,0.9905808477237049,0.9979495825974162,1.0,1.0,0.9979495825974162,16618
length_ge_10,toolace,bfd_split,1024,637,633,178,0.2812006319115324,0.24685484834010032,0.3179111224239019,166,11300,0.014690265486725664,9350,9350,935165,935907,0.009998235605481385,0.00999030886615871,0.9937205651491365,0.9992071861840973,1.0,1.0,0.9992071861840973,8569
length_ge_10,toolace,bfd_split,2048,637,637,33,0.05180533751962323,0.0339480056980057,0.07109023052074101,31,11300,0.002743362831858407,2400,2400,935838,935907,0.0025645464279073944,0.002564357356019348,1.0,0.9999262747260145,1.0,1.0,0.9999262747260145,4168
length_ge_10,toolace,bfd_split,4096,637,637,2,0.0031397174254317113,0.0,0.00792393026941363,2,11300,0.00017699115044247788,52,52,935904,935907,5.556125414572435e-05,5.556107604708588e-05,1.0,0.9999967945533049,1.0,1.0,0.9999967945533049,2065
length_ge_10,toolace,bfd_split,8192,637,637,0,0.0,0.0,0.0,0,11300,0.0,0,0,935907,935907,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1034
length_ge_10,toolace,wrapped_single_batch,256,637,629,409,0.6502384737678856,0.612177066772655,0.6871117849655586,344,11300,0.030442477876106194,18838,18838,932232,935907,0.020207416179663432,0.020128068280288534,0.9874411302982732,0.9960733277985954,1.0,1.0,0.9960733277985954,32736
length_ge_10,toolace,wrapped_single_batch,512,637,633,267,0.4218009478672986,0.3841337504936207,0.4599390974440894,243,11300,0.02150442477876106,13372,13372,934068,935907,0.01431587421900761,0.014287744401954468,0.9937205651491365,0.9980350611759502,1.0,1.0,0.9980350611759502,16368
length_ge_10,toolace,wrapped_single_batch,1024,637,635,158,0.24881889763779527,0.21682707078775962,0.28129948149303535,150,11300,0.01327433628318584,8197,8197,935001,935907,0.008766835543491397,0.008758348853037749,0.9968602825745683,0.9990319550981027,1.0,1.0,0.9990319550981027,8184
length_ge_10,toolace,wrapped_single_batch,2048,637,635,81,0.12755905511811025,0.10377358490566038,0.15179968701095461,81,11300,0.007168141592920354,3787,3787,935440,935907,0.004048362268023604,0.004046342211352197,0.9968602825745683,0.999501018797808,1.0,1.0,0.999501018797808,4092
length_ge_10,toolace,wrapped_single_batch,4096,637,636,43,0.06761006289308176,0.0491264243013902,0.08716669182200085,43,11300,0.003805309734513274,1996,1996,935671,935907,0.0021332284531635584,0.002132690534422758,0.9984301412872841,0.9997478381933248,1.0,1.0,0.9997478381933248,2046
length_ge_10,toolace,wrapped_single_batch,8192,637,637,21,0.03296703296703297,0.019168564746166898,0.04702525677294389,21,11300,0.0018584070796460177,645,645,935779,935907,0.0006892653073001211,0.0006891710394301998,1.0,0.9998632342743456,1.0,1.0,0.9998632342743456,1023
